"title","genre","nation","time","date","grade","director","star","aud_score","cri_score","net_score","SF","가족","공연실황","공포","느와르","다큐멘터리","드라마","멜로.로맨스","모험","무협","뮤지컬","미스터리","범죄","블랙코미디","서부","서사","서스펜스","스릴러","애니메이션","액션","에로","전쟁","코미디","판타지"
"바벨","['드라마', '스릴러']","미국",142,"2007.02.22","청소년 관람불가","알레한드로 곤잘레스 이냐리투","['브래드 피트', '케이트 블란쳇']",NA,6.67,6.67,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"유아 어글리 투","['드라마', '가족']","아일랜드",81,"2016.05.26","12세 관람가","마크 누난","['에이단 길렌', '로렌 킨셀라', '에리카 상떼']",8.5,6.5,7.72,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"용의자 X의 헌신","['범죄', '드라마', '미스터리']","일본",128,"2009.04.09","12세 관람가","니시타니 히로시","['후쿠야마 마사하루', '츠츠미 신이치', '시바사키 코우']",NA,6.32,8.7,"0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"백설공주 살인사건","['미스터리', '서스펜스']","일본",126,"2015.02.12","15세 관람가","나카무라 요시히로","['이노우에 마오', '아야노 고']",8.31,6,8.5,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"불청객 - 반가운 손님","['드라마']","한국",87,"2016.09.29","청소년 관람불가","최형렬","['정겨운', '심은진', '지은서']",NA,4.68,NA,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"강호의 무림신공","['액션', '무협', '드라마']","중국",92,"2017.03.30","12세 관람가","해도","['한삭', '유관성', '이미혜']",NA,3.25,NA,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"개벽","['드라마']","한국",146,"1991.09.21","전체 관람가","임권택","['이덕화', '이혜영']",NA,8.92,NA,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"예의없는 것들","['코미디', '액션', '느와르']","한국",121,"2006.08.24","청소년 관람불가","박철희","['신하균', '윤지혜']",NA,5,7.28,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"귀를 기울이면","['애니메이션', '가족', '멜로/로맨스', '드라마']","일본",111,"2007.11.22","전체 관람가","콘도 요시후미","['혼나 요코', '타카하시 잇세이']",NA,7,9.12,"0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"파프리카","['애니메이션', '미스터리', 'SF']","일본",90,"2007.11.03","15세 관람가","곤 사토시","['하야시바라 메구미', '후루야 토루']",NA,8.44,NA,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"라이프 오브 파이","['모험', '드라마', '판타지']","미국",127,"2013.01.01","전체 관람가","이안","['수라즈 샤르마', '이르판 칸', '라프 스팰']",NA,8.44,8.81,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"그림 형제 - 마르바덴 숲의 전설","['모험', '판타지', '가족', '코미디', '공포', '스릴러']","체코",118,"2005.11.17","15세 관람가","테리 길리엄","['맷 데이먼', '히스 레저']",NA,5,5.61,"0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1"
"기프트","['공포', '스릴러']","미국",111,"2001.04.14","15세 관람가","샘 레이미","['케이트 블란쳇']",NA,7.12,NA,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"갈리폴리: 최악의 상륙작전 ","['드라마', '전쟁']","터키",132,"2016.11.03","15세 관람가","예심 세즈긴","['세브켓 코러', '바리스 착막']",NA,4.58,NA,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"피아니스트 세이모어의 뉴욕 소네트","['다큐멘터리']","미국",84,"2016.04.07","전체 관람가","에단 호크","['세이모어 번스타인', '에단 호크']",9.05,7,9.13,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"헨젤과 그레텔","['판타지', '드라마']","한국",116,"2007.12.27","12세 관람가","임필성","['천정명', '은원재', '심은경']",NA,4.4,7.72,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"그래버스","['SF', '공포', '코미디']","영국",94,"2013.12.19","15세 관람가","존 라이트","['리처드 코일', '루스 브래들리', '러셀 토비']",NA,5.76,NA,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"집결호","['전쟁', '액션']","중국",124,"2008.03.06","12세 관람가","펑샤오강","['장한위']",NA,5.75,7,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"블러드","['액션', '판타지', '공포']","홍콩",86,"2009.06.11","청소년 관람불가","크리스 나혼","['전지현', '코유키']",NA,3.7,4.93,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"트랜센던스","['액션', '드라마', 'SF', '스릴러']","미국",119,"2014.05.14","12세 관람가","월리 피스터","['조니 뎁', '레베카 홀', '모건 프리먼']",7.61,5.96,7.95,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"키즈모노가타리 II 열혈편","['공포', '애니메이션']","일본",69,"2016.10.20","15세 관람가","오이시 타츠야","['카미야 히로시', '사카모토 마아야', '사쿠라이 타카히로']",8.73,8.47,NA,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"틴틴 : 유니콘호의 비밀","['모험']","미국",107,"2011.12.07","전체 관람가","스티븐 스필버그","['다니엘 크레이그', '제이미 벨', '앤디 서키스']",NA,7.13,7.26,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"님은 먼곳에","['전쟁', '드라마', '모험']","한국",126,"2008.07.24","15세 관람가","이준익","['수애', '정진영', '정경호']",NA,6.17,7.8,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"소리굽쇠","['드라마', '가족']","한국",105,"2014.10.30","15세 관람가","추상록","['조안', '김민상', '이옥희']",10,3,8.58,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"여교수의 은밀한 매력","['코미디']","한국",105,"2006.03.16","청소년 관람불가","이하","['문소리', '지진희']",NA,5.43,3.06,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"매디슨 카운티의 다리","['드라마', '멜로/로맨스']","미국",135,"2017.04","청소년 관람불가","클린트 이스트우드","['메릴 스트립', '클린트 이스트우드', '애니 콜리']",9.5,8.92,NA,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"트랜스포터: 리퓰드","['액션', '범죄', '스릴러']","프랑스",86,"2015.10.15","15세 관람가","카밀 들라마레","['에드 스크레인', '론 샤바놀']",7.61,3.5,6.55,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"명탐정 코난: 순흑의 악몽","['애니메이션']","일본",112,"2016.08.03","12세 관람가","시즈노 코분","['김선혜', '강수진', '이정구']",9.02,7,9,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"어글리 트루스","['멜로/로맨스', '코미디']","미국",95,"2009.09.17","청소년 관람불가","로버트 루케틱","['캐서린 헤이글', '제라드 버틀러']",NA,5.4,8.39,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"맨 온 파이어","['액션', '범죄', '드라마', '스릴러']","미국",147,"2004.09.24","15세 관람가","토니 스콧","['덴젤 워싱턴']",NA,8.84,NA,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"혈투","['전쟁', '액션', '드라마']","한국",111,"2011.02.24","15세 관람가","박훈정","['박희순', '진구', '고창석']",NA,5.81,5.23,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"울프 크릭","['모험', '범죄', '공포', '스릴러']","오스트레일리아",98,"2006.10.26","청소년 관람불가","그렉 맥린","['존 자럿', '카산드라 매그래스', '앤디 맥피']",NA,7,5.88,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"풍산개","['드라마']","한국",121,"2011.06.23","청소년 관람불가","전재홍","['윤계상', '김규리']",NA,6.19,6.99,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"배틀 로얄 2 - 레퀴엠","['액션']","일본",133,"2004.04.09","15세 관람가","후카사쿠 킨지","['후지와라 타츠야', '마에다 아이', '오시나리 슈고']",NA,5.38,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"페인리스","['드라마', '공포']","스페인",105,"2013.08.08","청소년 관람불가","후앙 카를로스 메디나","['알렉스 브렌데뮬', '토마스 레마르퀴스', '데릭 드 링']",NA,6,7.62,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"향수 - 어느 살인자의 이야기","['드라마', '스릴러']","독일",146,"2016.05.19","15세 관람가","톰 티크베어","['벤 위쇼', '더스틴 호프만']",9,5.57,8.27,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"엄마 없는 하늘 아래 3 - 병아리들의 잔칫날","['드라마', '가족']","한국",100,"1978.09.16","전체 관람가","이원세","['박근형', '윤미라', '김재성']",NA,7.67,NA,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"클레멘타인","['액션', '드라마']","한국",100,"2004.05.21","15세 관람가","김두영","['이동준', '김혜리', '스티븐 시걸']",NA,9.31,NA,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"돌아이","['액션', '코미디']","한국",110,"1985.08.03","12세 관람가","이두용","['전영록', '민복기', '오덕']",NA,8.4,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"레전드 오브 타잔","['액션', '모험']","미국",109,"2016.06.29","12세 관람가","데이빗 예이츠","['알렉산더 스카스가드', '사무엘 L. 잭슨', '마고 로비']",8.03,5.25,7.66,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"엣지 오브 투모로우","['액션', 'SF']","미국",113,"2014.06.04","12세 관람가","더그 라이만","['톰 크루즈', '에밀리 블런트', '빌 팩스톤']",8.74,6.79,8.92,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"포레스트: 죽음의 숲","['공포']","미국",93,"2016.03.30","12세 관람가","제이슨 자다","['나탈리 도머', '테일러 키니', '이오인 맥큰']",7.6,3,5.16,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"메이즈 러너: 스코치 트라이얼","['액션', 'SF', '스릴러']","미국",132,"2015.09.16","12세 관람가","웨스 볼","['딜런 오브라이언', '토마스 생스터', '카야 스코델라리오']",8.37,6.56,8.09,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"호스텔","['공포']","미국",90,"2007.12.06","청소년 관람불가","일라이 로스","['제이 헤르난데즈', '데렉 리차드슨', '이토르 구드욘손']",NA,4,7,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"디태치먼트","['드라마']","미국",97,"2014.05.08","청소년 관람불가","토니 케이","['애드리안 브로디', '마샤 게이 하든', '크리스티나 헨드릭스']",8.6,6.64,8.87,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"다이애나","['드라마', '멜로/로맨스']","영국",112,"2014.03.06","15세 관람가","올리버 히르비겔","['나오미 왓츠']",7.27,3,7.43,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"내가 숨쉬는 공기","['범죄', '드라마']","미국",95,"2008.04.09","청소년 관람불가","이지호","['포레스트 휘태커', '케빈 베이컨', '브렌든 프레이저']",NA,6,7.08,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"일본패망하루전","['드라마']","일본",136,"2016.08.11","12세 관람가","하라다 마사토","['야쿠쇼 코지', '모토키 마사히로', '마츠자카 토리']",8,4,4.05,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"줄리 & 줄리아","['드라마']","미국",122,"2009.12.10","12세 관람가","노라 애프론","['메릴 스트립', '에이미 애덤스']",NA,6.33,8.68,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"아이언맨 2","['SF', '모험', '액션']","미국",125,"2010.04.29","12세 관람가","존 파브로","['로버트 다우니 주니어', '기네스 팰트로', '돈 치들']",NA,5.47,7.35,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"내 생애 가장 아름다운 일주일","['드라마', '코미디', '멜로/로맨스']","한국",129,"2005.10.07","15세 관람가","민규동","['주현', '오미희', '천호진']",NA,6.8,8.68,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"친구엄마","['드라마']","한국",102,"2015.11.12","청소년 관람불가","공자관","['김영삼', '아리', '시영']",8.5,6.75,8.91,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"나의 결혼 원정기","['드라마', '멜로/로맨스', '코미디']","한국",120,"2005.11.23","12세 관람가","황병국","['정재영', '수애', '유준상']",NA,6.17,8.36,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"내가 살인범이다","['액션', '스릴러']","한국",119,"2012.11.08","청소년 관람불가","정병길","['정재영', '박시후']",NA,6.69,8.49,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"서툴지만 사랑","['멜로/로맨스']","일본",115,"2015.12.10","전체 관람가","이누도 잇신","['아이바 마사키', '에이쿠라 나나', '한효주']",8.27,5.45,NA,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"알파 독","['범죄', '스릴러']","미국",113,"2016.07.21","청소년 관람불가","그리프 퍼스트","['안톤 옐친', '저스틴 팀버레이크', '에밀 허쉬']",NA,6.58,6.02,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"알 포인트","['공포', '미스터리', '액션', '전쟁']","한국",106,"2004.08.20","15세 관람가","공수창","['감우성', '손병호', '박원상']",NA,8.72,NA,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0"
"무극","['판타지', '액션']","한국",101,"2006.01.26","12세 관람가","첸 카이거","['장동건', '장바이즈', '사나다 히로유키']",NA,4.6,4.71,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"캐스트 어웨이","['드라마', '모험']","미국",143,"2001.02.03","12세 관람가","로버트 저메키스","['톰 행크스', '헬렌 헌트']",NA,9.33,NA,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"가디언즈","['애니메이션', '모험']","미국",97,"2012.11.29","전체 관람가","피터 램지","['크리스 파인', '알렉 볼드윈', '주드 로']",NA,6.75,9.14,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"어린 신부","['멜로/로맨스', '코미디']","한국",115,"2004.04.02","12세 관람가","김호준","['김래원', '문근영']",NA,7.93,NA,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
